"Site","Day","Month","Year","SurveyDate","Transect","Classcode","Amount","Distance","Latitude","Longitude","Depth_ft","Temp10m","Visibility"
"Daddy Bob",24,6,2015,"24-Jun-15",6,"bat star",32,30,35.53773,-121.097,30.5,10,8.5
"Divers Cove",16,8,2015,"16-Aug-15",1,"bat star",0,30,33.54317,-117.797,29.5,22.2,5.2
"Divers Cove",16,8,2015,"16-Aug-15",2,"bat star",0,30,33.54317,-117.797,25.5,22.2,5
"Divers Cove",16,8,2015,"16-Aug-15",3,"bat star",0,30,33.54317,-117.797,26.5,22.2,5
"Divers Cove",16,8,2015,"16-Aug-15",4,"bat star",0,30,33.54317,-117.797,24,22.2,5
"Divers Cove",16,8,2015,"16-Aug-15",5,"bat star",0,30,33.54317,-117.797,18,22.2,5
"Divers Cove",16,8,2015,"16-Aug-15",6,"bat star",0,30,33.54317,-117.797,22,22.2,5
"Dolan",22,6,2015,"22-Jun-15",1,"bat star",24,30,36.10385,-121.628,47.5,9,9.1
"Dolan",22,6,2015,"22-Jun-15",2,"bat star",16,30,36.10385,-121.628,50.5,9,9.1
"Dolan",22,6,2015,"22-Jun-15",3,"bat star",29,30,36.10385,-121.628,43.5,9,9.1
"Dolan",22,6,2015,"22-Jun-15",4,"bat star",23,30,36.10385,-121.628,25,9,9.1
"Dolan",22,6,2015,"22-Jun-15",5,"bat star",27,30,36.10385,-121.628,35,9,9.1
"Dolan",22,6,2015,"22-Jun-15",6,"bat star",14,30,36.10385,-121.628,34,9,9.1
"East Point",1,9,2015,"1-Sep-15",1,"bat star",0,30,33.94397,-119.965,33,20,7.5
"East Point",1,9,2015,"1-Sep-15",2,"bat star",0,30,33.94397,-119.965,33.5,20,5
"East Point",1,9,2015,"1-Sep-15",3,"bat star",0,30,33.94397,-119.965,29.5,20,8
"East Point",1,9,2015,"1-Sep-15",4,"bat star",0,30,33.94397,-119.965,23,20,5
"East Point",1,9,2015,"1-Sep-15",5,"bat star",0,30,33.94397,-119.965,28,20,6
"East Point",1,9,2015,"1-Sep-15",6,"bat star",0,30,33.94397,-119.965,32,20,8.8
"Elk Ridge",1,9,2015,"1-Sep-15",1,"bat star",0,30,33.95334,-119.969,20,19,6
"Elk Ridge",1,9,2015,"1-Sep-15",2,"bat star",2,30,33.95334,-119.969,22.5,19,8
"Elk Ridge",1,9,2015,"1-Sep-15",3,"bat star",0,30,33.95334,-119.969,14,19,8
"Elk Ridge",1,9,2015,"1-Sep-15",4,"bat star",0,30,33.95334,-119.969,16.5,19,8
"Elk Ridge",1,9,2015,"1-Sep-15",5,"bat star",0,30,33.95334,-119.969,15.5,19,7.8
"Elk Ridge",1,9,2015,"1-Sep-15",6,"bat star",0,30,33.95334,-119.969,14,19,7.6
"Esalen",22,6,2015,"22-Jun-15",1,"bat star",40,30,36.12592,-121.647,52,10,5.5
"Esalen",22,6,2015,"22-Jun-15",2,"bat star",25,30,36.12592,-121.647,58.5,10,8.3
"Esalen",22,6,2015,"22-Jun-15",3,"bat star",31,30,36.12592,-121.647,44.5,10,8.3
"Esalen",22,6,2015,"22-Jun-15",4,"bat star",50,26,36.12592,-121.647,32.5,10,8.3
"Esalen",22,6,2015,"22-Jun-15",5,"bat star",10,30,36.12592,-121.647,33.5,10,8.3
"Esalen",22,6,2015,"22-Jun-15",6,"bat star",50,30,36.12592,-121.647,35,10,8.3
"Estero",14,6,2015,"14-Jun-15",1,"bat star",37,30,35.47178,-121.021,37.5,14,4.5
"Estero",14,6,2015,"14-Jun-15",2,"bat star",33,30,35.47178,-121.021,36,14,4.5
"Estero",14,6,2015,"14-Jun-15",3,"bat star",39,30,35.47178,-121.021,35.5,14,4.5
"Estero",14,6,2015,"14-Jun-15",4,"bat star",34,30,35.47178,-121.021,36.5,14,4.5
"Estero",14,6,2015,"14-Jun-15",5,"bat star",14,30,35.47178,-121.021,36,14,4.5
"Estero",14,6,2015,"14-Jun-15",6,"bat star",46,30,35.47178,-121.021,31.5,14,4.5
"Frolic Cove",2,8,2015,"2-Aug-15",1,"bat star",4,30,39.35503,-123.824,15,12,5.5
"Frolic Cove",2,8,2015,"2-Aug-15",2,"bat star",12,30,39.35503,-123.824,16.5,12,5.5
"Frolic Cove",2,8,2015,"2-Aug-15",3,"bat star",27,30,39.35503,-123.824,17.5,12,5.5
"Frolic Cove",2,8,2015,"2-Aug-15",4,"bat star",0,30,39.35503,-123.824,11.5,12,5.5
"Frolic Cove",2,8,2015,"2-Aug-15",5,"bat star",2,30,39.35503,-123.824,15.5,12,5.5
"Frolic Cove",2,8,2015,"2-Aug-15",6,"bat star",20,30,39.35503,-123.824,17,12,5.5
"Ft Ross",1,10,2015,"1-Oct-15",1,"bat star",31,30,38.5106,-123.245,28.5,12,3.5
"Ft Ross",1,10,2015,"1-Oct-15",2,"bat star",24,30,38.5106,-123.245,38.5,12,4.5
"Ft Ross",1,10,2015,"1-Oct-15",3,"bat star",29,30,38.5106,-123.245,20,12,3
"Ft Ross",1,10,2015,"1-Oct-15",4,"bat star",29,30,38.5106,-123.245,33,12,4.5
"Ft Ross",1,10,2015,"1-Oct-15",5,"bat star",61,30,38.5106,-123.245,29,12,3
"Ft Ross",1,10,2015,"1-Oct-15",6,"bat star",50,23,38.5106,-123.245,25,12,4.5
"Gerstle Cove",8,3,2015,"8-Mar-15",1,"bat star",3,30,38.56646,-123.33,10,NA,6
"Gerstle Cove",8,3,2015,"8-Mar-15",2,"bat star",29,30,38.56646,-123.33,13,NA,6
"Gerstle Cove",8,3,2015,"8-Mar-15",3,"bat star",50,22,38.56646,-123.33,15,NA,6
"Gerstle Cove",8,3,2015,"8-Mar-15",4,"bat star",12,30,38.56646,-123.33,10.5,NA,6
"Gerstle Cove",8,3,2015,"8-Mar-15",5,"bat star",28,30,38.56646,-123.33,13.5,NA,6
"Gerstle Cove",8,3,2015,"8-Mar-15",6,"bat star",41,30,38.56646,-123.33,18,NA,6
"Gerstle Cove",19,9,2015,"19-Sep-15",1,"bat star",24,30,38.56646,-123.33,9,11,7
"Gerstle Cove",19,9,2015,"19-Sep-15",2,"bat star",32,30,38.56646,-123.33,13,11,7
"Gerstle Cove",19,9,2015,"19-Sep-15",3,"bat star",50,23,38.56646,-123.33,16.5,11,7
"Gerstle Cove",19,9,2015,"19-Sep-15",4,"bat star",10,30,38.56646,-123.33,10.5,11,7
"Gerstle Cove",19,9,2015,"19-Sep-15",5,"bat star",34,30,38.56646,-123.33,14,11,7
"Gerstle Cove",19,9,2015,"19-Sep-15",6,"bat star",50,30,38.56646,-123.33,19,11,7
"Glass Beach",14,3,2015,"14-Mar-15",1,"bat star",50,15,39.45165,-123.815,31,11,5
"Glass Beach",14,3,2015,"14-Mar-15",2,"bat star",38,30,39.45165,-123.815,18,11,6
"Glass Beach",14,3,2015,"14-Mar-15",3,"bat star",20,30,39.45165,-123.815,31,11,6
"Glass Beach",14,3,2015,"14-Mar-15",4,"bat star",50,13,39.45165,-123.815,NA,11,6
"Glass Beach",14,3,2015,"14-Mar-15",5,"bat star",20,17,39.45165,-123.815,24.5,11,6
"Glass Beach",14,3,2015,"14-Mar-15",6,"bat star",7,30,39.45165,-123.815,21.5,11,6
"Goldfish Bowl",2,9,2015,"2-Sep-15",1,"bat star",0,30,34.01473,-119.438,27.5,21,9.2
"Goldfish Bowl",2,9,2015,"2-Sep-15",2,"bat star",1,30,34.01473,-119.438,29,21,15
"Goldfish Bowl",2,9,2015,"2-Sep-15",3,"bat star",0,30,34.01473,-119.438,25.5,21,10.3
"Goldfish Bowl",2,9,2015,"2-Sep-15",4,"bat star",0,30,34.01473,-119.438,21,21,10
"Goldfish Bowl",2,9,2015,"2-Sep-15",5,"bat star",0,30,34.01473,-119.438,23,21,11
"Goldfish Bowl",2,9,2015,"2-Sep-15",6,"bat star",0,30,34.01473,-119.438,14,21,11
"Harmony",24,6,2015,"24-Jun-15",1,"bat star",36,30,35.50028,-121.055,43.5,11,7.1
"Harmony",24,6,2015,"24-Jun-15",2,"bat star",25,30,35.50028,-121.055,36.5,11,6
"Harmony",24,6,2015,"24-Jun-15",3,"bat star",35,30,35.50028,-121.055,42,11,6
"Harmony",24,6,2015,"24-Jun-15",4,"bat star",42,30,35.50028,-121.055,35,11,6
"Harmony",24,6,2015,"24-Jun-15",5,"bat star",8,30,35.50028,-121.055,31.5,11,6
"Harmony",24,6,2015,"24-Jun-15",6,"bat star",28,30,35.50028,-121.055,37,11,6
"Hawthorne Reef",21,8,2015,"21-Aug-15",1,"bat star",0,30,33.747,-118.416,32.5,20,7
"Hawthorne Reef",21,8,2015,"21-Aug-15",2,"bat star",1,30,33.747,-118.416,37.5,20,8.5
"Hawthorne Reef",21,8,2015,"21-Aug-15",3,"bat star",0,30,33.747,-118.416,41,20,7.3
"Hawthorne Reef",21,8,2015,"21-Aug-15",4,"bat star",0,30,33.747,-118.416,24.5,20,7.3
"Hawthorne Reef",21,8,2015,"21-Aug-15",5,"bat star",0,30,33.747,-118.416,26.5,20,9
"Hawthorne Reef",21,8,2015,"21-Aug-15",6,"bat star",0,30,33.747,-118.416,30,20,7
"Heisler Park",17,6,2015,"17-Jun-15",1,"bat star",0,30,33.54225,-117.795,33.5,17,6
"Heisler Park",17,6,2015,"17-Jun-15",2,"bat star",0,30,33.54225,-117.795,24,17,6
"Heisler Park",17,6,2015,"17-Jun-15",3,"bat star",0,30,33.54225,-117.795,33.5,17,6
"Heisler Park",17,6,2015,"17-Jun-15",4,"bat star",0,30,33.54225,-117.795,34,17,5
"Heisler Park",17,6,2015,"17-Jun-15",5,"bat star",0,30,33.54225,-117.795,33,17,5
"Heisler Park",17,6,2015,"17-Jun-15",6,"bat star",0,30,33.54225,-117.795,31.5,17,5
"Hopkins",10,10,2015,"10-Oct-15",1,"bat star",10,30,36.62185,-121.902,34.5,14,8.2
"Hopkins",10,10,2015,"10-Oct-15",2,"bat star",31,30,36.62185,-121.902,32,14,3
"Hopkins",10,10,2015,"10-Oct-15",3,"bat star",25,30,36.62185,-121.902,37,14,4
"Hopkins",10,10,2015,"10-Oct-15",4,"bat star",8,30,36.62185,-121.902,30,14,2.5
"Hopkins",10,10,2015,"10-Oct-15",5,"bat star",10,30,36.62185,-121.902,28,14,2.1
"Hopkins",10,10,2015,"10-Oct-15",6,"bat star",11,30,36.62185,-121.902,32,14,3
"IV Reef",11,6,2015,"11-Jun-15",1,"bat star",1,30,34.40305,-119.866,41,13,4.5
"IV Reef",11,6,2015,"11-Jun-15",2,"bat star",0,30,34.40305,-119.866,37.5,13,3
"IV Reef",11,6,2015,"11-Jun-15",3,"bat star",0,30,34.40305,-119.866,43.5,13,3.4
"IV Reef",11,6,2015,"11-Jun-15",4,"bat star",0,30,34.40305,-119.866,20,13,4.5
"IV Reef",11,6,2015,"11-Jun-15",5,"bat star",0,30,34.40305,-119.866,20.5,13,3
"IV Reef",11,6,2015,"11-Jun-15",6,"bat star",0,30,34.40305,-119.866,22.5,13,3.1
"IV Reef",30,6,2015,"30-Jun-15",1,"bat star",1,30,34.40305,-119.866,41,12.7,4.5
"IV Reef",30,6,2015,"30-Jun-15",2,"bat star",0,30,34.40305,-119.866,37.5,12.7,3
"IV Reef",30,6,2015,"30-Jun-15",3,"bat star",0,30,34.40305,-119.866,43.5,12.7,3.4
"IV Reef",30,6,2015,"30-Jun-15",4,"bat star",0,30,34.40305,-119.866,20,12.7,4
"IV Reef",30,6,2015,"30-Jun-15",5,"bat star",0,30,34.40305,-119.866,20.5,12.7,4.5
"IV Reef",30,6,2015,"30-Jun-15",6,"bat star",0,30,34.40305,-119.866,22.5,12.7,3.4
"Isthmus Reef",23,11,2015,"23-Nov-15",1,"bat star",0,30,33.44832,-118.491,24,18,20
"Isthmus Reef",23,11,2015,"23-Nov-15",2,"bat star",0,30,33.44832,-118.491,27.5,18,20
"Isthmus Reef",23,11,2015,"23-Nov-15",3,"bat star",0,30,33.44832,-118.491,24,18,20
"Isthmus Reef",23,11,2015,"23-Nov-15",4,"bat star",0,30,33.44832,-118.491,29,18,20
"Isthmus Reef",23,11,2015,"23-Nov-15",5,"bat star",0,30,33.44832,-118.491,25,18,20
"Isthmus Reef",23,11,2015,"23-Nov-15",6,"bat star",0,30,33.44832,-118.491,22.5,18,20
"Johnsons Lee",1,9,2015,"1-Sep-15",1,"bat star",0,30,33.44832,-118.491,NA,NA,NA
"Johnsons Lee",1,9,2015,"1-Sep-15",2,"bat star",0,30,33.44832,-118.491,NA,NA,NA
"Johnsons Lee",1,9,2015,"1-Sep-15",3,"bat star",0,30,33.44832,-118.491,NA,NA,NA
"Johnsons Lee",1,9,2015,"1-Sep-15",4,"bat star",0,30,33.44832,-118.491,NA,NA,NA
"Johnsons Lee",1,9,2015,"1-Sep-15",5,"bat star",1,30,33.44832,-118.491,NA,NA,NA
"Johnsons Lee",1,9,2015,"1-Sep-15",6,"bat star",2,30,33.44832,-118.491,NA,NA,NA
"La Jolla Cove",1,8,2015,"1-Aug-15",1,"bat star",0,30,32.85217,-117.27,41.5,17,7.5
"La Jolla Cove",1,8,2015,"1-Aug-15",2,"bat star",0,30,32.85217,-117.27,36.5,17,4.4
"La Jolla Cove",1,8,2015,"1-Aug-15",3,"bat star",0,30,32.85217,-117.27,32.5,17,4.4
"La Jolla Cove",1,8,2015,"1-Aug-15",4,"bat star",0,30,32.85217,-117.27,40,17,7.5
"La Jolla Cove",1,8,2015,"1-Aug-15",5,"bat star",0,30,32.85217,-117.27,34,17,7.5
"La Jolla Cove",1,8,2015,"1-Aug-15",6,"bat star",0,30,32.85217,-117.27,32,17,7.5
"Landing Cove",2,9,2015,"2-Sep-15",1,"bat star",0,30,34.01747,-119.362,42.5,21,9.4
"Landing Cove",2,9,2015,"2-Sep-15",2,"bat star",0,30,34.01747,-119.362,38.5,21,8
"Landing Cove",2,9,2015,"2-Sep-15",3,"bat star",0,30,34.01747,-119.362,37,21,12.4
"Landing Cove",2,9,2015,"2-Sep-15",4,"bat star",0,30,34.01747,-119.362,17.5,21,12
"Landing Cove",2,9,2015,"2-Sep-15",5,"bat star",0,30,34.01747,-119.362,21,21,12
"Landing Cove",2,9,2015,"2-Sep-15",6,"bat star",0,30,34.01747,-119.362,23,21,10.4
"Lechuza",17,10,2015,"17-Oct-15",1,"bat star",4,30,34.03404,-118.871,29,20,3
"Lechuza",17,10,2015,"17-Oct-15",2,"bat star",2,30,34.03404,-118.871,35.5,20,4.2
"Lechuza",17,10,2015,"17-Oct-15",3,"bat star",0,30,34.03404,-118.871,35,20,4.8
"Lechuza",17,10,2015,"17-Oct-15",4,"bat star",0,30,34.03404,-118.871,33,20,6
"Lechuza",17,10,2015,"17-Oct-15",5,"bat star",0,30,34.03404,-118.871,27.5,20,5.8
"Lechuza",17,10,2015,"17-Oct-15",6,"bat star",0,30,34.03404,-118.871,31,20,6.6
"Leo Carillo North",17,10,2015,"17-Oct-15",1,"bat star",4,30,34.04353,-118.945,34,21,5
"Leo Carillo North",17,10,2015,"17-Oct-15",2,"bat star",3,30,34.04353,-118.945,35,21,3.7
"Leo Carillo North",17,10,2015,"17-Oct-15",3,"bat star",0,30,34.04353,-118.945,33.5,21,3.7
"Leo Carillo North",17,10,2015,"17-Oct-15",4,"bat star",3,30,34.04353,-118.945,31,21,3.7
"Leo Carillo North",17,10,2015,"17-Oct-15",5,"bat star",1,30,34.04353,-118.945,31.5,21,2.8
"Leo Carillo North",17,10,2015,"17-Oct-15",6,"bat star",0,30,34.04353,-118.945,27,21,3
"Limkiln",17,10,2015,"17-Oct-15",1,"bat star",1,30,36.0085,-121.523,33.5,16.5,4
"Limkiln",17,10,2015,"17-Oct-15",2,"bat star",36,30,36.0085,-121.523,33.5,16.5,4
"Limkiln",17,10,2015,"17-Oct-15",3,"bat star",31,30,36.0085,-121.523,32,16.5,5
"Limkiln",17,10,2015,"17-Oct-15",4,"bat star",1,30,36.0085,-121.523,39,16.5,5
"Limkiln",17,10,2015,"17-Oct-15",5,"bat star",14,30,36.0085,-121.523,32,16.5,4
"Limkiln",17,10,2015,"17-Oct-15",6,"bat star",24,30,36.0085,-121.523,27.5,16.5,4
"Lions Head",23,11,2015,"23-Nov-15",1,"bat star",0,30,33.45124,-118.502,54,16,15
"Lions Head",23,11,2015,"23-Nov-15",2,"bat star",0,30,33.45124,-118.502,23.5,16,17
"Lions Head",23,11,2015,"23-Nov-15",3,"bat star",0,30,33.45124,-118.502,16.5,16,17
"Lions Head",23,11,2015,"23-Nov-15",4,"bat star",0,30,33.45124,-118.502,17.5,16,20
"Lions Head",23,11,2015,"23-Nov-15",5,"bat star",0,30,33.45124,-118.502,20,16,20
"Lions Head",23,11,2015,"23-Nov-15",6,"bat star",0,30,33.45124,-118.502,19.5,16,20
"Little Corona Del Mar",15,11,2015,"15-Nov-15",1,"bat star",0,30,33.5898,-117.869,24.5,17.2,8.6
"Little Corona Del Mar",15,11,2015,"15-Nov-15",2,"bat star",0,30,33.5898,-117.869,28,17.2,8.5
"Little Corona Del Mar",15,11,2015,"15-Nov-15",3,"bat star",0,30,33.5898,-117.869,26,17.2,8.5
"Little Corona Del Mar",15,11,2015,"15-Nov-15",4,"bat star",0,30,33.5898,-117.869,18.5,17.2,8.5
"Little Corona Del Mar",15,11,2015,"15-Nov-15",5,"bat star",0,30,33.5898,-117.869,20,17.2,10.2
"Little Corona Del Mar",15,11,2015,"15-Nov-15",6,"bat star",0,30,33.5898,-117.869,20.5,17.2,8.5
"Lopez",22,6,2015,"22-Jun-15",1,"bat star",33,30,36.03056,-121.581,48,10,7
"Lopez",22,6,2015,"22-Jun-15",2,"bat star",19,30,36.03056,-121.581,46.5,10,10.5
"Lopez",22,6,2015,"22-Jun-15",3,"bat star",31,30,36.03056,-121.581,49,10,8
"Lopez",22,6,2015,"22-Jun-15",4,"bat star",27,30,36.03056,-121.581,31,10,8
"Lopez",22,6,2015,"22-Jun-15",5,"bat star",34,30,36.03056,-121.581,33.5,10,8
"Lopez",22,6,2015,"22-Jun-15",6,"bat star",26,30,36.03056,-121.581,43.5,10,8
"Lovers Point",30,5,2015,"30-May-15",1,"bat star",16,30,36.62545,-121.912,NA,NA,NA
"Lovers Point",30,5,2015,"30-May-15",2,"bat star",28,30,36.62545,-121.912,NA,NA,NA
"Lovers Point",30,5,2015,"30-May-15",3,"bat star",32,30,36.62545,-121.912,NA,NA,NA
"Lovers Point",30,5,2015,"30-May-15",4,"bat star",26,30,36.62545,-121.912,NA,NA,NA
"Lovers Point",30,5,2015,"30-May-15",5,"bat star",46,30,36.62545,-121.912,NA,NA,NA
"Lovers Point",30,5,2015,"30-May-15",6,"bat star",6,30,36.62545,-121.912,NA,NA,NA
"MacAbee",6,6,2015,"6-Jun-15",1,"bat star",22,30,36.6184,-121.898,NA,NA,NA
"MacAbee",6,6,2015,"6-Jun-15",2,"bat star",30,30,36.6184,-121.898,NA,NA,NA
"MacAbee",6,6,2015,"6-Jun-15",3,"bat star",50,17,36.6184,-121.898,NA,NA,NA
"MacAbee",6,6,2015,"6-Jun-15",4,"bat star",20,30,36.6184,-121.898,NA,NA,NA
"MacAbee",6,6,2015,"6-Jun-15",5,"bat star",29,30,36.6184,-121.898,NA,NA,NA
"MacAbee",6,6,2015,"6-Jun-15",6,"bat star",13,30,36.6184,-121.898,NA,NA,NA
"MacAbee",10,10,2015,"10-Oct-15",1,"bat star",26,30,36.6184,-121.898,42,14,3.8
"MacAbee",10,10,2015,"10-Oct-15",2,"bat star",30,30,36.6184,-121.898,40.5,14,3
"MacAbee",10,10,2015,"10-Oct-15",3,"bat star",27,30,36.6184,-121.898,39.5,14,3
"MacAbee",10,10,2015,"10-Oct-15",4,"bat star",11,30,36.6184,-121.898,27,14,3
"MacAbee",10,10,2015,"10-Oct-15",5,"bat star",2,30,36.6184,-121.898,33,14,3
"MacAbee",10,10,2015,"10-Oct-15",6,"bat star",5,30,36.6184,-121.898,36.5,14,3.8
"Malaga Cove",8,8,2015,"8-Aug-15",1,"bat star",0,30,33.80365,-118.398,28,17,4.2
"Malaga Cove",8,8,2015,"8-Aug-15",2,"bat star",0,30,33.80365,-118.398,28,17,4.2
"Malaga Cove",8,8,2015,"8-Aug-15",3,"bat star",0,30,33.80365,-118.398,22,17,7
"Malaga Cove",8,8,2015,"8-Aug-15",4,"bat star",0,30,33.80365,-118.398,18.5,17,8
"Malaga Cove",8,8,2015,"8-Aug-15",5,"bat star",0,30,33.80365,-118.398,20.5,17,8
"Malaga Cove",8,8,2015,"8-Aug-15",6,"bat star",0,30,33.80365,-118.398,17,17,6
"Malpaso Creek",9,5,2015,"9-May-15",1,"bat star",12,30,36.47997,-121.939,39.5,10.5,8
"Malpaso Creek",9,5,2015,"9-May-15",2,"bat star",36,30,36.47997,-121.939,40,10.5,9
"Malpaso Creek",9,5,2015,"9-May-15",3,"bat star",33,30,36.47997,-121.939,38.5,10.5,8
"Malpaso Creek",9,5,2015,"9-May-15",4,"bat star",11,30,36.47997,-121.939,25,10.5,8
"Malpaso Creek",9,5,2015,"9-May-15",5,"bat star",12,30,36.47997,-121.939,35,10.5,10.3
"Malpaso Creek",9,5,2015,"9-May-15",6,"bat star",2,30,36.47997,-121.939,22.5,10.5,8
"Mendocino Headlands",7,8,2015,"7-Aug-15",1,"bat star",47,30,39.30528,-123.811,18.5,9,6
"Mendocino Headlands",7,8,2015,"7-Aug-15",2,"bat star",52,22,39.30528,-123.811,NA,9,3.5
"Mendocino Headlands",7,8,2015,"7-Aug-15",3,"bat star",33,30,39.30528,-123.811,36,9,3.5
"Mendocino Headlands",7,8,2015,"7-Aug-15",4,"bat star",14,30,39.30528,-123.811,42.5,9,6
"Mendocino Headlands",7,8,2015,"7-Aug-15",5,"bat star",50,30,39.30528,-123.811,39,9,6
"Mendocino Headlands",7,8,2015,"7-Aug-15",6,"bat star",14,30,39.30528,-123.811,47.5,9,6
"Middle Reef",18,9,2015,"18-Sep-15",1,"bat star",11,30,36.52248,-121.939,43,NA,4
"Middle Reef",18,9,2015,"18-Sep-15",2,"bat star",25,30,36.52248,-121.939,49,NA,4
"Middle Reef",18,9,2015,"18-Sep-15",3,"bat star",19,30,36.52248,-121.939,44,NA,5
"Middle Reef",18,9,2015,"18-Sep-15",4,"bat star",16,30,36.52248,-121.939,39,NA,5
"Middle Reef",18,9,2015,"18-Sep-15",5,"bat star",12,30,36.52248,-121.939,25.5,NA,3.6
"Middle Reef",18,9,2015,"18-Sep-15",6,"bat star",21,30,36.52248,-121.939,29,NA,5
"Middle Reef",24,5,2015,"24-May-15",1,"bat star",47,30,36.52248,-121.939,NA,NA,NA
"Middle Reef",24,5,2015,"24-May-15",2,"bat star",50,25,36.52248,-121.939,NA,NA,NA
"Middle Reef",24,5,2015,"24-May-15",3,"bat star",17,30,36.52248,-121.939,NA,NA,NA
"Middle Reef",24,5,2015,"24-May-15",4,"bat star",50,27,36.52248,-121.939,NA,NA,NA
"Middle Reef",24,5,2015,"24-May-15",5,"bat star",35,30,36.52248,-121.939,NA,NA,NA
"Middle Reef",24,5,2015,"24-May-15",6,"bat star",24,30,36.52248,-121.939,NA,NA,NA
"North Monastery",18,7,2015,"18-Jul-15",1,"bat star",20,30,36.52681,-121.927,17,9.5,5
"North Monastery",18,7,2015,"18-Jul-15",2,"bat star",29,30,36.52681,-121.927,26.5,9.5,5
"North Monastery",18,7,2015,"18-Jul-15",3,"bat star",7,30,36.52681,-121.927,24,9.5,7
"North Monastery",18,7,2015,"18-Jul-15",4,"bat star",21,30,36.52681,-121.927,13,9.5,5
"North Monastery",18,7,2015,"18-Jul-15",5,"bat star",21,30,36.52681,-121.927,9,9.5,5
"North Monastery",18,7,2015,"18-Jul-15",6,"bat star",40,30,36.52681,-121.927,22.5,9.5,7
"Ocean Cove",20,9,2015,"20-Sep-15",1,"bat star",5,30,38.55512,-123.306,24.5,12,4
"Ocean Cove",20,9,2015,"20-Sep-15",2,"bat star",16,30,38.55512,-123.306,27.5,12,4
"Ocean Cove",20,9,2015,"20-Sep-15",3,"bat star",35,30,38.55512,-123.306,32,12,4
"Ocean Cove",20,9,2015,"20-Sep-15",4,"bat star",12,30,38.55512,-123.306,21,12,4
"Ocean Cove",20,9,2015,"20-Sep-15",5,"bat star",18,30,38.55512,-123.306,20,12,6
"Ocean Cove",20,9,2015,"20-Sep-15",6,"bat star",24,30,38.55512,-123.306,23,12,6
"Otter Cove",20,6,2015,"20-Jun-15",1,"bat star",43,30,36.63493,-121.92,40,10,6
"Otter Cove",20,6,2015,"20-Jun-15",2,"bat star",59,30,36.63493,-121.92,33,10,5
"Otter Cove",20,6,2015,"20-Jun-15",3,"bat star",50,29,36.63493,-121.92,40,10,7
"Otter Cove",20,6,2015,"20-Jun-15",4,"bat star",31,30,36.63493,-121.92,33.5,10,6
"Otter Cove",20,6,2015,"20-Jun-15",5,"bat star",16,30,36.63493,-121.92,27.5,10,5
"Otter Cove",20,6,2015,"20-Jun-15",6,"bat star",36,30,36.63493,-121.92,31.5,10,6
"Paradise Point",17,10,2015,"17-Oct-15",1,"bat star",0,30,34.00413,-118.793,33,20,5
"Paradise Point",17,10,2015,"17-Oct-15",2,"bat star",0,30,34.00413,-118.793,28,20,3.8
"Paradise Point",17,10,2015,"17-Oct-15",3,"bat star",0,30,34.00413,-118.793,25,20,4.1
"Paradise Point",17,10,2015,"17-Oct-15",4,"bat star",0,30,34.00413,-118.793,35,20,4.5
"Paradise Point",17,10,2015,"17-Oct-15",5,"bat star",0,30,34.00413,-118.793,24,20,4.7
"Paradise Point",17,10,2015,"17-Oct-15",6,"bat star",0,30,34.00413,-118.793,22,20,6
"Pebble Beach",24,10,2015,"24-Oct-15",1,"bat star",30,30,38.69121,-123.442,32,16,6
"Pebble Beach",24,10,2015,"24-Oct-15",2,"bat star",37,30,38.69121,-123.442,30,16,NA
"Pebble Beach",24,10,2015,"24-Oct-15",3,"bat star",10,30,38.69121,-123.442,22.5,16,4.5
"Pebble Beach",24,10,2015,"24-Oct-15",4,"bat star",25,30,38.69121,-123.442,19,16,4.5
"Pebble Beach",24,10,2015,"24-Oct-15",5,"bat star",14,30,38.69121,-123.442,20,16,4.5
"Pebble Beach",24,10,2015,"24-Oct-15",6,"bat star",50,28,38.69121,-123.442,21,16,4.5
"Pelican Anchorage",3,9,2015,"3-Sep-15",1,"bat star",2,30,34.03565,-119.702,25,22,9
"Pelican Anchorage",3,9,2015,"3-Sep-15",2,"bat star",4,30,34.03565,-119.702,28,22,9.3
"Pelican Anchorage",3,9,2015,"3-Sep-15",3,"bat star",2,30,34.03565,-119.702,25,22,8.5
"Pelican Anchorage",3,9,2015,"3-Sep-15",4,"bat star",2,30,34.03565,-119.702,19.5,22,12.8
"Pelican Anchorage",3,9,2015,"3-Sep-15",5,"bat star",0,30,34.03565,-119.702,16,22,10.5
"Pelican Anchorage",3,9,2015,"3-Sep-15",6,"bat star",0,30,34.03565,-119.702,16,22,10.5
"Pescadero",25,7,2015,"25-Jul-15",1,"bat star",15,30,36.5623,-121.96,56.5,12,7
"Pescadero",25,7,2015,"25-Jul-15",2,"bat star",46,30,36.5623,-121.96,52.5,12,7.9
"Pescadero",25,7,2015,"25-Jul-15",3,"bat star",27,30,36.5623,-121.96,58,12,7
"Pescadero",25,7,2015,"25-Jul-15",4,"bat star",14,30,36.5623,-121.96,58,12,7
"Pescadero",25,7,2015,"25-Jul-15",5,"bat star",43,30,36.5623,-121.96,39.5,12,4.5
"Pescadero",25,7,2015,"25-Jul-15",6,"bat star",21,30,36.5623,-121.96,34,12,4
"Point Buchon",9,8,2015,"9-Aug-15",1,"bat star",28,30,35.23745,-120.9,59.5,14,6
"Point Buchon",9,8,2015,"9-Aug-15",2,"bat star",8,30,35.23745,-120.9,53.5,14,6
